trip_id,employee_id,dept,origin,destination,booking_date,travel_date,airline,fare,hotel_name,hotel_city,hotel_rate,is_preferred_airline,is_preferred_hotel,policy_route_cap
895,EMP0071,Finance,MAA,BLR,2025-12-18,2025-12-28,Akasa Air,7199,Treebo,BLR,10637,False,False,7000
896,EMP0100,Engineering,BLR,MAA,2025-10-25,2025-11-01,Vistara,5469,Taj,MAA,6968,True,True,7000
897,EMP0018,Sales,BLR,DEL,2026-02-12,2026-02-14,Vistara,8415,ITC,DEL,7449,True,True,9000
898,EMP0106,Engineering,BLR,DEL,2026-01-23,2026-01-24,IndiGo,13858,OYO,DEL,9838,True,False,9000
899,EMP0062,HR,BLR,BOM,2025-10-20,2025-10-24,Vistara,7104,ITC,BOM,9298,True,True,8000
900,EMP0096,Engineering,BLR,MAA,2025-12-13,2025-12-27,Vistara,6052,Lemon Tree,MAA,6533,True,False,7000
901,EMP0005,HR,BLR,BOM,2025-12-20,2025-12-24,IndiGo,8264,Lemon Tree,BOM,9004,True,False,8000
902,EMP0118,HR,MAA,BLR,2025-11-15,2025-11-29,Air India,7508,Lemon Tree,BLR,5496,True,False,7000
903,EMP0017,Engineering,DEL,BLR,2026-01-08,2026-01-08,Air India,9215,Lemon Tree,BLR,5766,True,False,9000
904,EMP0041,Finance,DEL,BLR,2025-11-11,2025-11-11,Vistara,10838,OYO,BLR,6804,True,False,9000
905,EMP0070,Sales,BLR,DEL,2025-11-17,2025-11-17,Vistara,12347,ITC,DEL,8670,True,True,9000
906,EMP0073,Finance,BLR,DEL,2025-10-25,2025-10-27,IndiGo,7640,Marriott,DEL,7261,True,True,9000
907,EMP0041,Finance,BLR,MAA,2025-11-28,2025-12-05,IndiGo,6040,Marriott,MAA,4827,True,True,7000
908,EMP0100,Engineering,BLR,DEL,2026-01-01,2026-01-04,SpiceJet,10674,Treebo,DEL,7977,False,False,9000
909,EMP0092,Engineering,BLR,BOM,2026-01-28,2026-02-01,Air India,7252,Treebo,BOM,10598,True,False,8000
910,EMP0101,Engineering,BOM,DEL,2025-11-21,2025-11-27,Akasa Air,6086,Lemon Tree,DEL,7689,False,False,8500
911,EMP0078,Sales,BLR,BOM,2025-12-24,2026-01-01,IndiGo,6056,Taj,BOM,8482,True,True,8000
912,EMP0103,Sales,DEL,BLR,2025-10-30,2025-11-02,Vistara,9662,ITC,BLR,6294,True,True,9000
913,EMP0046,Sales,BLR,DEL,2025-11-09,2025-11-12,Vistara,9822,Lemon Tree,DEL,11268,True,False,9000
914,EMP0073,Finance,BLR,DEL,2025-12-04,2025-12-06,SpiceJet,15143,Lemon Tree,DEL,7305,False,False,9000
915,EMP0065,Finance,BOM,DEL,2026-02-08,2026-02-10,Akasa Air,8215,OYO,DEL,8614,False,False,8500
916,EMP0038,Finance,BLR,BOM,2025-12-24,2026-01-01,IndiGo,6842,ITC,BOM,4765,True,True,8000
917,EMP0060,HR,DEL,BLR,2025-11-03,2025-11-03,Air India,9284,OYO,BLR,7999,True,False,9000
918,EMP0041,Marketing,MAA,BLR,2025-12-15,2025-12-22,SpiceJet,6424,Taj,BLR,9921,False,True,7000
919,EMP0073,Sales,MAA,BLR,2026-01-18,2026-01-28,IndiGo,7110,Marriott,BLR,8394,True,True,7000
920,EMP0098,Finance,BOM,DEL,2025-11-18,2025-11-22,IndiGo,6185,ITC,DEL,6443,True,True,8500
921,EMP0058,Finance,MAA,BLR,2025-11-03,2025-11-17,Vistara,9251,ITC,BLR,6801,True,True,7000
922,EMP0039,Engineering,BLR,BOM,2025-11-26,2025-12-04,SpiceJet,7313,Lemon Tree,BOM,8384,False,False,8000
923,EMP0050,Sales,MAA,BLR,2026-01-15,2026-01-29,Air India,6923,Taj,BLR,5184,True,True,7000
924,EMP0106,Marketing,BLR,DEL,2025-11-06,2025-11-09,Air India,12178,Lemon Tree,DEL,7906,True,False,9000
925,EMP0058,Engineering,BLR,MAA,2025-12-03,2025-12-17,Akasa Air,5002,Taj,MAA,5537,False,True,7000
926,EMP0070,Engineering,MAA,BLR,2025-12-01,2025-12-08,Vistara,7566,ITC,BLR,8725,True,True,7000
927,EMP0048,Marketing,BLR,DEL,2025-11-26,2025-11-28,Akasa Air,11415,Taj,DEL,7361,False,True,9000
928,EMP0107,HR,DEL,BLR,2025-12-24,2025-12-26,IndiGo,9637,ITC,BLR,5332,True,True,9000
929,EMP0049,Marketing,BLR,MAA,2026-01-03,2026-01-17,SpiceJet,5693,OYO,MAA,6248,False,False,7000
930,EMP0014,Sales,BLR,MAA,2025-10-09,2025-10-23,SpiceJet,6289,Taj,MAA,11281,False,True,7000
931,EMP0075,Sales,BLR,MAA,2025-11-17,2025-11-27,Air India,7075,ITC,MAA,6619,True,True,7000
932,EMP0016,Marketing,DEL,BLR,2025-12-09,2025-12-12,IndiGo,9115,Marriott,BLR,6192,True,True,9000
933,EMP0034,Marketing,DEL,BLR,2026-01-14,2026-01-15,IndiGo,7109,Lemon Tree,BLR,10280,True,False,9000
934,EMP0043,Engineering,MAA,BLR,2025-12-08,2025-12-15,Akasa Air,5439,Lemon Tree,BLR,5485,False,False,7000
935,EMP0017,Finance,BLR,MAA,2025-11-02,2025-11-12,Vistara,5343,Treebo,MAA,5795,True,False,7000
936,EMP0101,Finance,BLR,MAA,2026-02-05,2026-02-15,Akasa Air,7556,ITC,MAA,5733,False,True,7000
937,EMP0099,HR,BLR,BOM,2025-10-22,2025-10-24,Akasa Air,7500,Lemon Tree,BOM,7321,False,False,8000
938,EMP0029,Marketing,BLR,BOM,2025-12-24,2025-12-28,SpiceJet,7709,Marriott,BOM,5177,False,True,8000
939,EMP0082,HR,BLR,DEL,2025-11-01,2025-11-04,Akasa Air,6685,Taj,DEL,7387,False,True,9000
940,EMP0047,Engineering,DEL,BLR,2025-10-30,2025-11-02,IndiGo,6564,Lemon Tree,BLR,4916,True,False,9000
941,EMP0114,Marketing,BLR,MAA,2026-02-04,2026-02-14,Air India,5736,ITC,MAA,8647,True,True,7000
942,EMP0110,Sales,BLR,DEL,2025-12-01,2025-12-03,SpiceJet,9318,Treebo,DEL,9399,False,False,9000
943,EMP0003,HR,MAA,BLR,2026-01-19,2026-01-26,Air India,5221,Marriott,BLR,8186,True,True,7000
944,EMP0089,Engineering,BOM,DEL,2025-11-17,2025-11-25,Air India,7135,Taj,DEL,6411,True,True,8500
945,EMP0104,Finance,DEL,BLR,2025-12-22,2025-12-25,Air India,6922,Marriott,BLR,6302,True,True,9000
946,EMP0014,HR,MAA,BLR,2025-11-22,2025-11-29,Air India,6265,OYO,BLR,8807,True,False,7000
947,EMP0041,HR,BLR,DEL,2026-01-03,2026-01-06,SpiceJet,8341,ITC,DEL,4526,False,True,9000
948,EMP0114,Sales,MAA,BLR,2025-11-08,2025-11-22,SpiceJet,6590,Marriott,BLR,8345,False,True,7000
949,EMP0004,Sales,BLR,BOM,2026-01-26,2026-02-01,SpiceJet,8305,ITC,BOM,9121,False,True,8000
950,EMP0002,Marketing,BLR,MAA,2025-10-08,2025-10-22,Vistara,6203,ITC,MAA,5905,True,True,7000
951,EMP0050,Marketing,MAA,BLR,2025-11-03,2025-11-17,Air India,6470,Taj,BLR,4612,True,True,7000
952,EMP0083,Finance,BLR,MAA,2026-01-15,2026-01-25,Vistara,6539,Marriott,MAA,4383,True,True,7000
953,EMP0054,Sales,BLR,DEL,2025-12-16,2025-12-17,Akasa Air,10890,Marriott,DEL,8716,False,True,9000
954,EMP0117,Finance,BOM,DEL,2025-10-29,2025-11-06,IndiGo,11148,Treebo,DEL,5211,True,False,8500
955,EMP0054,Marketing,BOM,DEL,2025-11-24,2025-11-30,SpiceJet,7841,Taj,DEL,4385,False,True,8500
956,EMP0090,Finance,DEL,BLR,2026-02-06,2026-02-06,Vistara,7785,Treebo,BLR,5297,True,False,9000
957,EMP0089,Finance,BLR,BOM,2025-11-09,2025-11-11,Air India,10275,OYO,BOM,5172,True,False,8000
958,EMP0034,Sales,BLR,DEL,2025-10-25,2025-10-27,IndiGo,9610,Marriott,DEL,6211,True,True,9000
959,EMP0119,Engineering,MAA,BLR,2025-12-11,2025-12-18,Air India,7313,Marriott,BLR,7385,True,True,7000
960,EMP0086,Sales,MAA,BLR,2025-12-20,2025-12-27,Akasa Air,6751,Lemon Tree,BLR,8175,False,False,7000
961,EMP0012,Marketing,BOM,DEL,2026-01-18,2026-01-20,Vistara,10309,Treebo,DEL,9265,True,False,8500
962,EMP0028,Sales,BLR,MAA,2025-11-07,2025-11-17,SpiceJet,6265,ITC,MAA,8837,False,True,7000
963,EMP0066,Marketing,BOM,DEL,2026-01-11,2026-01-19,Air India,8096,Treebo,DEL,9251,True,False,8500
964,EMP0066,Engineering,DEL,BLR,2025-11-14,2025-11-14,Vistara,8215,Lemon Tree,BLR,5049,True,False,9000
965,EMP0096,Sales,BLR,BOM,2025-10-15,2025-10-23,Air India,5691,Marriott,BOM,7708,True,True,8000
966,EMP0016,HR,BLR,DEL,2025-12-02,2025-12-05,Air India,7728,ITC,DEL,8630,True,True,9000
967,EMP0013,Sales,BLR,MAA,2025-11-24,2025-12-08,SpiceJet,5723,ITC,MAA,8866,False,True,7000
968,EMP0078,Finance,MAA,BLR,2025-12-08,2025-12-15,IndiGo,6285,OYO,BLR,5032,True,False,7000
969,EMP0069,Sales,BOM,DEL,2025-11-10,2025-11-18,SpiceJet,6294,Lemon Tree,DEL,8975,False,False,8500
970,EMP0082,Marketing,BLR,MAA,2025-12-26,2026-01-05,IndiGo,5418,Taj,MAA,7905,True,True,7000
971,EMP0110,Engineering,BLR,BOM,2025-11-28,2025-11-30,Air India,8239,ITC,BOM,7887,True,True,8000
972,EMP0003,Engineering,BOM,DEL,2026-02-08,2026-02-10,Air India,9413,OYO,DEL,9259,True,False,8500
973,EMP0032,Finance,BLR,DEL,2025-10-26,2025-10-26,Akasa Air,13324,OYO,DEL,6586,False,False,9000
974,EMP0013,Marketing,BLR,MAA,2025-11-22,2025-12-02,SpiceJet,5882,OYO,MAA,8592,False,False,7000
975,EMP0106,Marketing,BOM,DEL,2026-01-13,2026-01-19,Akasa Air,8863,OYO,DEL,10170,False,False,8500
976,EMP0067,Sales,BLR,BOM,2025-12-08,2025-12-12,Air India,7193,Marriott,BOM,7528,True,True,8000
977,EMP0096,Sales,BLR,BOM,2026-02-07,2026-02-15,IndiGo,8406,Marriott,BOM,7680,True,True,8000
978,EMP0113,HR,BLR,BOM,2025-11-17,2025-11-23,Vistara,7485,Lemon Tree,BOM,9280,True,False,8000
979,EMP0044,HR,BLR,DEL,2025-12-12,2025-12-15,Akasa Air,7338,Marriott,DEL,8087,False,True,9000
980,EMP0019,Finance,BLR,MAA,2025-10-26,2025-11-09,Vistara,6462,Treebo,MAA,8678,True,False,7000
981,EMP0002,Finance,BLR,DEL,2025-11-15,2025-11-17,Akasa Air,7736,Taj,DEL,4971,False,True,9000
982,EMP0113,Marketing,MAA,BLR,2025-12-31,2026-01-14,Air India,8597,Taj,BLR,7539,True,True,7000
983,EMP0011,Marketing,BLR,BOM,2025-10-17,2025-10-25,Vistara,8197,ITC,BOM,7461,True,True,8000
984,EMP0116,Sales,BOM,DEL,2026-02-09,2026-02-15,Akasa Air,6539,Marriott,DEL,6641,False,True,8500
985,EMP0018,Engineering,BOM,DEL,2025-10-30,2025-11-07,Akasa Air,8461,ITC,DEL,7777,False,True,8500
986,EMP0049,Finance,BLR,DEL,2025-11-04,2025-11-07,Vistara,9665,Treebo,DEL,8668,True,False,9000
987,EMP0053,Finance,BLR,DEL,2026-02-14,2026-02-14,SpiceJet,11588,Taj,DEL,5987,False,True,9000
988,EMP0048,Engineering,MAA,BLR,2025-12-15,2025-12-29,Vistara,7014,Taj,BLR,7300,True,True,7000
989,EMP0060,HR,DEL,BLR,2026-02-05,2026-02-05,IndiGo,12373,Taj,BLR,6380,True,True,9000
990,EMP0089,Marketing,BLR,DEL,2025-11-05,2025-11-05,Air India,9015,Treebo,DEL,7396,True,False,9000
991,EMP0020,Marketing,BLR,MAA,2025-11-15,2025-11-29,IndiGo,6646,Lemon Tree,MAA,4550,True,False,7000
992,EMP0016,HR,BLR,DEL,2025-11-20,2025-11-21,IndiGo,7997,Lemon Tree,DEL,5446,True,False,9000
993,EMP0024,Engineering,MAA,BLR,2025-11-09,2025-11-23,SpiceJet,6628,OYO,BLR,4408,False,False,7000
994,EMP0085,Engineering,BLR,BOM,2025-12-21,2025-12-25,SpiceJet,6528,Lemon Tree,BOM,10127,False,False,8000
995,EMP0051,Finance,BLR,MAA,2026-01-24,2026-01-31,SpiceJet,8302,Lemon Tree,MAA,7522,False,False,7000
996,EMP0083,HR,DEL,BLR,2025-10-24,2025-10-26,Air India,13271,Lemon Tree,BLR,10180,True,False,9000
997,EMP0045,HR,DEL,BLR,2025-12-25,2025-12-25,Air India,8876,OYO,BLR,9429,True,False,9000
998,EMP0036,Marketing,DEL,BLR,2025-10-26,2025-10-29,SpiceJet,8481,Lemon Tree,BLR,10049,False,False,9000
999,EMP0017,Marketing,MAA,BLR,2025-12-24,2026-01-03,Akasa Air,7988,Treebo,BLR,5671,False,False,7000
1000,EMP0064,Finance,BOM,DEL,2026-01-22,2026-01-26,Air India,9009,Taj,DEL,7146,True,True,8500
1001,EMP0054,Sales,BLR,DEL,2026-01-05,2026-01-07,IndiGo,10487,Taj,DEL,8968,True,True,9000
1002,EMP0004,Engineering,BOM,DEL,2025-10-26,2025-11-03,SpiceJet,9312,ITC,DEL,7593,False,True,8500
1003,EMP0087,Marketing,BLR,BOM,2025-11-11,2025-11-15,SpiceJet,8187,Treebo,BOM,8831,False,False,8000
1004,EMP0013,Engineering,BLR,DEL,2026-01-31,2026-02-01,IndiGo,11545,Marriott,DEL,9636,True,True,9000
1005,EMP0117,HR,DEL,BLR,2025-11-13,2025-11-14,Akasa Air,9779,Lemon Tree,BLR,6362,False,False,9000
1006,EMP0081,Finance,BLR,DEL,2026-01-01,2026-01-01,Air India,8371,Treebo,DEL,15005,True,False,9000
1007,EMP0038,Marketing,DEL,BLR,2026-01-17,2026-01-19,IndiGo,10983,ITC,BLR,8241,True,True,9000
1008,EMP0065,Marketing,DEL,BLR,2026-01-08,2026-01-08,Akasa Air,12124,OYO,BLR,9762,False,False,9000
1009,EMP0026,Marketing,BLR,DEL,2025-11-06,2025-11-07,Akasa Air,9936,OYO,DEL,7167,False,False,9000
1010,EMP0116,HR,BLR,MAA,2026-01-28,2026-02-04,Vistara,7559,Taj,MAA,4660,True,True,7000
1011,EMP0062,Engineering,BOM,DEL,2026-01-19,2026-01-21,IndiGo,8918,Taj,DEL,7912,True,True,8500
1012,EMP0109,Engineering,BLR,DEL,2026-02-17,2026-02-17,IndiGo,11167,ITC,DEL,4148,True,True,9000
1013,EMP0007,Finance,DEL,BLR,2026-01-17,2026-01-18,SpiceJet,8944,OYO,BLR,7752,False,False,9000
1014,EMP0118,Sales,BLR,BOM,2025-11-17,2025-11-19,Akasa Air,8378,Taj,BOM,8392,False,True,8000
1015,EMP0103,Sales,BLR,MAA,2025-11-14,2025-11-21,IndiGo,5254,Taj,MAA,4358,True,True,7000
1016,EMP0078,Engineering,BOM,DEL,2025-10-29,2025-11-06,SpiceJet,7321,OYO,DEL,8975,False,False,8500
1017,EMP0105,Marketing,BLR,BOM,2025-12-10,2025-12-16,Vistara,6536,Treebo,BOM,10542,True,False,8000
1018,EMP0070,HR,BLR,DEL,2025-10-25,2025-10-27,SpiceJet,15532,OYO,DEL,8838,False,False,9000
1019,EMP0027,Sales,BOM,DEL,2026-01-17,2026-01-21,IndiGo,8324,ITC,DEL,7717,True,True,8500
1020,EMP0003,Finance,BLR,DEL,2025-11-22,2025-11-24,Akasa Air,13035,Lemon Tree,DEL,8206,False,False,9000
1021,EMP0050,Finance,BLR,DEL,2025-11-17,2025-11-18,SpiceJet,10929,ITC,DEL,4256,False,True,9000
1022,EMP0045,Sales,MAA,BLR,2026-01-15,2026-01-25,Vistara,6856,Treebo,BLR,9517,True,False,7000
1023,EMP0119,Sales,BLR,DEL,2025-12-27,2025-12-30,Vistara,7968,Treebo,DEL,10651,True,False,9000
1024,EMP0049,Finance,BLR,MAA,2026-02-09,2026-02-16,Air India,5685,Taj,MAA,7964,True,True,7000
1025,EMP0070,Marketing,BOM,DEL,2025-12-25,2026-01-02,IndiGo,6882,Treebo,DEL,7472,True,False,8500
1026,EMP0078,Sales,BLR,DEL,2025-11-27,2025-11-29,Vistara,9665,ITC,DEL,6938,True,True,9000
1027,EMP0109,HR,BLR,BOM,2025-12-10,2025-12-12,Akasa Air,8320,Taj,BOM,4524,False,True,8000
1028,EMP0034,Marketing,BOM,DEL,2026-02-01,2026-02-09,Air India,9902,ITC,DEL,4406,True,True,8500
1029,EMP0084,Sales,BLR,BOM,2026-01-08,2026-01-16,Akasa Air,5734,Marriott,BOM,4498,False,True,8000
1030,EMP0034,Marketing,BLR,DEL,2026-01-13,2026-01-15,Akasa Air,9084,OYO,DEL,5682,False,False,9000
1031,EMP0042,HR,BOM,DEL,2026-01-27,2026-02-04,IndiGo,7400,OYO,DEL,4613,True,False,8500
1032,EMP0043,Finance,BLR,MAA,2025-11-27,2025-12-07,Vistara,4987,Treebo,MAA,8163,True,False,7000
1033,EMP0004,Sales,MAA,BLR,2025-11-07,2025-11-17,Akasa Air,7086,OYO,BLR,10636,False,False,7000
1034,EMP0049,HR,BLR,DEL,2026-01-12,2026-01-13,SpiceJet,7393,OYO,DEL,6829,False,False,9000
1035,EMP0081,HR,BLR,MAA,2025-11-29,2025-12-13,IndiGo,7134,Treebo,MAA,9591,True,False,7000
1036,EMP0025,HR,BOM,DEL,2026-02-10,2026-02-14,Vistara,8666,ITC,DEL,5891,True,True,8500
1037,EMP0096,Sales,BLR,MAA,2025-11-10,2025-11-20,SpiceJet,5123,Marriott,MAA,4626,False,True,7000
1038,EMP0084,Finance,MAA,BLR,2025-11-09,2025-11-19,SpiceJet,6494,ITC,BLR,5026,False,True,7000
1039,EMP0032,Finance,BLR,MAA,2025-12-20,2026-01-03,Air India,5628,Treebo,MAA,6803,True,False,7000
1040,EMP0065,Engineering,MAA,BLR,2025-12-09,2025-12-23,Air India,8266,ITC,BLR,6157,True,True,7000
1041,EMP0092,Finance,BLR,MAA,2025-10-26,2025-11-02,IndiGo,4967,Lemon Tree,MAA,4780,True,False,7000
1042,EMP0118,Finance,DEL,BLR,2025-12-04,2025-12-05,SpiceJet,13958,OYO,BLR,7955,False,False,9000
1043,EMP0093,Sales,BLR,DEL,2026-01-21,2026-01-23,SpiceJet,11332,Lemon Tree,DEL,9568,False,False,9000
1044,EMP0093,HR,MAA,BLR,2025-10-24,2025-10-31,IndiGo,6560,Treebo,BLR,8593,True,False,7000
1045,EMP0066,HR,BOM,DEL,2026-02-16,2026-02-18,Air India,8500,Marriott,DEL,8302,True,True,8500
1046,EMP0109,Finance,BOM,DEL,2025-11-23,2025-12-01,Vistara,11848,ITC,DEL,5725,True,True,8500
1047,EMP0036,HR,MAA,BLR,2025-11-23,2025-11-30,Vistara,5363,Marriott,BLR,7986,True,True,7000
1048,EMP0114,Engineering,BOM,DEL,2026-02-12,2026-02-18,Akasa Air,9093,Taj,DEL,7039,False,True,8500
1049,EMP0066,Engineering,BLR,DEL,2026-01-05,2026-01-05,Akasa Air,10112,Treebo,DEL,4677,False,False,9000
1050,EMP0074,Finance,BLR,MAA,2025-12-02,2025-12-16,Air India,7107,Lemon Tree,MAA,5646,True,False,7000
1051,EMP0034,Sales,BLR,BOM,2025-11-23,2025-11-25,Vistara,10535,Taj,BOM,6747,True,True,8000
1052,EMP0081,HR,BLR,MAA,2026-01-21,2026-01-28,Vistara,6113,Taj,MAA,8270,True,True,7000
1053,EMP0108,HR,BLR,MAA,2026-01-22,2026-02-05,IndiGo,6656,OYO,MAA,9796,True,False,7000
1054,EMP0087,Engineering,BOM,DEL,2025-12-16,2025-12-20,SpiceJet,8444,ITC,DEL,5626,False,True,8500
1055,EMP0012,HR,BLR,MAA,2026-01-17,2026-01-24,IndiGo,5088,Lemon Tree,MAA,9737,True,False,7000
1056,EMP0079,Finance,BLR,MAA,2025-12-27,2026-01-03,Vistara,6385,Lemon Tree,MAA,8086,True,False,7000
1057,EMP0086,Finance,DEL,BLR,2026-01-27,2026-01-30,Akasa Air,8256,Marriott,BLR,8482,False,True,9000
1058,EMP0097,Marketing,DEL,BLR,2025-12-15,2025-12-17,Air India,9026,OYO,BLR,5444,True,False,9000
1059,EMP0017,Finance,DEL,BLR,2026-01-02,2026-01-05,Air India,7347,Taj,BLR,10521,True,True,9000
1060,EMP0034,Marketing,DEL,BLR,2025-12-07,2025-12-10,SpiceJet,8665,Lemon Tree,BLR,6383,False,False,9000
1061,EMP0040,Finance,DEL,BLR,2025-11-17,2025-11-18,Akasa Air,10318,ITC,BLR,9124,False,True,9000
1062,EMP0093,Sales,DEL,BLR,2025-10-30,2025-11-01,Vistara,7277,Treebo,BLR,12090,True,False,9000
1063,EMP0111,Engineering,BOM,DEL,2026-01-27,2026-01-31,Vistara,7355,Marriott,DEL,6037,True,True,8500
1064,EMP0005,Sales,MAA,BLR,2025-10-20,2025-11-03,SpiceJet,5018,Lemon Tree,BLR,4487,False,False,7000
1065,EMP0032,Sales,BOM,DEL,2026-01-22,2026-01-24,SpiceJet,9838,OYO,DEL,4802,False,False,8500
1066,EMP0091,Finance,BLR,DEL,2025-10-21,2025-10-22,IndiGo,10246,OYO,DEL,8100,True,False,9000
1067,EMP0096,Sales,BOM,DEL,2025-11-17,2025-11-25,Air India,6848,Taj,DEL,7861,True,True,8500
1068,EMP0055,Sales,BLR,BOM,2025-12-06,2025-12-12,SpiceJet,8504,Marriott,BOM,6003,False,True,8000
1069,EMP0064,Finance,BOM,DEL,2026-01-24,2026-01-26,SpiceJet,8765,ITC,DEL,7662,False,True,8500
1070,EMP0073,Sales,BLR,MAA,2025-11-19,2025-11-29,Air India,8653,OYO,MAA,12467,True,False,7000
1071,EMP0108,Finance,MAA,BLR,2026-01-07,2026-01-21,Air India,7048,Taj,BLR,6551,True,True,7000
1072,EMP0107,Engineering,BLR,DEL,2025-11-28,2025-12-01,IndiGo,8785,Marriott,DEL,8003,True,True,9000
1073,EMP0041,Engineering,BOM,DEL,2025-12-11,2025-12-19,Akasa Air,8869,Treebo,DEL,5956,False,False,8500
1074,EMP0010,Finance,BLR,BOM,2026-01-23,2026-01-25,Air India,9192,Treebo,BOM,4988,True,False,8000
1075,EMP0022,HR,DEL,BLR,2025-11-04,2025-11-07,SpiceJet,7368,Taj,BLR,6410,False,True,9000
1076,EMP0113,Marketing,MAA,BLR,2025-11-17,2025-12-01,Vistara,8095,Treebo,BLR,7040,True,False,7000
1077,EMP0048,HR,MAA,BLR,2025-11-12,2025-11-22,SpiceJet,7521,ITC,BLR,7225,False,True,7000
1078,EMP0061,Sales,BOM,DEL,2025-12-09,2025-12-13,Air India,6177,Lemon Tree,DEL,9743,True,False,8500
1079,EMP0059,Marketing,BLR,DEL,2025-10-25,2025-10-28,Akasa Air,6540,ITC,DEL,5851,False,True,9000
1080,EMP0002,Engineering,BOM,DEL,2025-11-18,2025-11-26,Akasa Air,6989,OYO,DEL,9349,False,False,8500
1081,EMP0083,Engineering,BLR,DEL,2026-01-03,2026-01-04,IndiGo,8165,OYO,DEL,6241,True,False,9000
1082,EMP0099,Finance,BOM,DEL,2025-12-27,2026-01-02,Akasa Air,9041,OYO,DEL,4965,False,False,8500
1083,EMP0012,HR,BLR,BOM,2025-11-04,2025-11-08,SpiceJet,6634,Taj,BOM,6384,False,True,8000
1084,EMP0055,Finance,BOM,DEL,2025-11-26,2025-11-28,Air India,9707,Treebo,DEL,7554,True,False,8500
1085,EMP0068,Sales,MAA,BLR,2026-01-29,2026-02-05,Air India,7234,OYO,BLR,8855,True,False,7000
1086,EMP0101,Marketing,BLR,MAA,2025-10-22,2025-11-05,SpiceJet,6892,OYO,MAA,9625,False,False,7000
1087,EMP0055,Engineering,MAA,BLR,2025-12-24,2025-12-31,SpiceJet,5401,Marriott,BLR,5347,False,True,7000
1088,EMP0025,Sales,MAA,BLR,2025-11-19,2025-11-29,IndiGo,7464,Marriott,BLR,4106,True,True,7000
1089,EMP0005,Marketing,BLR,MAA,2025-12-11,2025-12-21,IndiGo,6871,OYO,MAA,5769,True,False,7000
1090,EMP0111,Finance,MAA,BLR,2025-12-30,2026-01-09,SpiceJet,6225,ITC,BLR,8469,False,True,7000
1091,EMP0005,Marketing,BLR,DEL,2026-01-06,2026-01-07,Air India,10589,ITC,DEL,4510,True,True,9000
1092,EMP0110,HR,BOM,DEL,2026-02-03,2026-02-07,Akasa Air,6006,OYO,DEL,12516,False,False,8500
1093,EMP0093,Marketing,MAA,BLR,2025-10-08,2025-10-22,SpiceJet,7245,Lemon Tree,BLR,4794,False,False,7000
1094,EMP0019,Marketing,BLR,DEL,2025-11-09,2025-11-12,IndiGo,8490,Marriott,DEL,10469,True,True,9000
1095,EMP0108,Sales,BOM,DEL,2025-11-19,2025-11-25,IndiGo,7535,Marriott,DEL,4705,True,True,8500
1096,EMP0060,Sales,BLR,DEL,2026-02-15,2026-02-15,Air India,7901,OYO,DEL,5121,True,False,9000
1097,EMP0028,Marketing,DEL,BLR,2025-10-30,2025-10-31,Vistara,11802,OYO,BLR,5560,True,False,9000
1098,EMP0037,Engineering,BOM,DEL,2025-11-01,2025-11-07,SpiceJet,8789,ITC,DEL,7256,False,True,8500
1099,EMP0090,Finance,BOM,DEL,2025-10-24,2025-11-01,Vistara,7186,Treebo,DEL,9401,True,False,8500
1100,EMP0107,Engineering,BLR,DEL,2026-02-01,2026-02-04,Air India,8347,Treebo,DEL,8340,True,False,9000
1101,EMP0102,Marketing,BLR,BOM,2025-11-27,2025-12-03,IndiGo,8074,Treebo,BOM,8443,True,False,8000
1102,EMP0067,Engineering,DEL,BLR,2025-11-04,2025-11-07,Akasa Air,7640,Marriott,BLR,8820,False,True,9000
1103,EMP0042,Sales,BLR,MAA,2025-11-28,2025-12-05,Air India,6231,Lemon Tree,MAA,5090,True,False,7000
1104,EMP0021,Finance,MAA,BLR,2025-11-06,2025-11-13,SpiceJet,6178,Treebo,BLR,9221,False,False,7000
1105,EMP0032,Marketing,BLR,MAA,2025-11-23,2025-12-07,Vistara,6799,Lemon Tree,MAA,7274,True,False,7000
1106,EMP0065,Sales,DEL,BLR,2025-12-12,2025-12-14,Akasa Air,9693,Lemon Tree,BLR,8180,False,False,9000
1107,EMP0068,Engineering,MAA,BLR,2026-01-18,2026-01-25,Air India,5832,OYO,BLR,5179,True,False,7000
1108,EMP0103,Marketing,DEL,BLR,2025-12-09,2025-12-10,SpiceJet,10059,Taj,BLR,8284,False,True,9000
1109,EMP0027,Finance,BLR,DEL,2026-01-20,2026-01-21,Air India,12518,OYO,DEL,5498,True,False,9000
1110,EMP0090,Engineering,DEL,BLR,2026-01-11,2026-01-14,SpiceJet,7173,OYO,BLR,7451,False,False,9000
1111,EMP0018,Finance,BOM,DEL,2026-02-06,2026-02-12,SpiceJet,8729,Treebo,DEL,8875,False,False,8500
1112,EMP0023,Engineering,BOM,DEL,2025-11-30,2025-12-06,Akasa Air,8025,Taj,DEL,4632,False,True,8500
1113,EMP0018,Finance,BLR,BOM,2025-10-22,2025-10-26,Vistara,5897,Lemon Tree,BOM,6171,True,False,8000
1114,EMP0050,Finance,BLR,DEL,2025-11-20,2025-11-23,Air India,7733,ITC,DEL,4871,True,True,9000
1115,EMP0011,Marketing,BLR,MAA,2026-01-15,2026-01-22,SpiceJet,6428,Taj,MAA,10783,False,True,7000
1116,EMP0086,Finance,DEL,BLR,2026-01-27,2026-01-27,Vistara,9329,Lemon Tree,BLR,8845,True,False,9000
